keyword,time,value,precision,partial
mélenchon,2017-01-04,0.47500000000000003,lapin,
mélenchon,2017-01-05,0.7125,lapin,
mélenchon,2017-01-06,0.47500000000000003,lapin,
mélenchon,2017-01-07,0.47500000000000003,lapin,
mélenchon,2017-01-08,1.1875,lapin,
mélenchon,2017-01-09,1.425,lapin,
mélenchon,2017-01-10,0.7125,lapin,
mélenchon,2017-01-11,0.7125,lapin,
mélenchon,2017-01-12,1.425,lapin,
mélenchon,2017-01-13,0.9500000000000001,lapin,
mélenchon,2017-01-14,0.9500000000000001,lapin,
mélenchon,2017-01-15,0.9500000000000001,lapin,
mélenchon,2017-01-16,0.9500000000000001,lapin,
mélenchon,2017-01-17,0.7125,lapin,
mélenchon,2017-01-18,0.7125,lapin,
mélenchon,2017-01-19,0.7125,lapin,
mélenchon,2017-01-20,0.7125,lapin,
mélenchon,2017-01-21,0.7125,lapin,
mélenchon,2017-01-22,1.6625,lapin,
mélenchon,2017-01-23,1.425,lapin,
mélenchon,2017-01-24,1.1875,lapin,
mélenchon,2017-01-25,0.9500000000000001,lapin,
mélenchon,2017-01-26,0.9500000000000001,lapin,
mélenchon,2017-01-27,1.425,lapin,
mélenchon,2017-01-28,1.425,lapin,
mélenchon,2017-01-29,2.1375,lapin,
mélenchon,2017-01-30,3.0875000000000004,lapin,
mélenchon,2017-01-31,1.6625,lapin,
mélenchon,2017-02-01,1.1875,lapin,
mélenchon,2017-02-02,1.1875,lapin,
mélenchon,2017-02-03,1.6625,lapin,
mélenchon,2017-02-04,1.6625,lapin,
mélenchon,2017-02-05,5.7,lapin,
mélenchon,2017-02-06,2.6125000000000003,lapin,
mélenchon,2017-02-07,1.425,lapin,
mélenchon,2017-02-08,1.1875,lapin,
mélenchon,2017-02-09,0.9500000000000001,lapin,
mélenchon,2017-02-10,0.9500000000000001,lapin,
mélenchon,2017-02-11,0.9500000000000001,lapin,
mélenchon,2017-02-12,1.6625,lapin,
mélenchon,2017-02-13,0.9500000000000001,lapin,
mélenchon,2017-02-14,0.9500000000000001,lapin,
mélenchon,2017-02-15,0.9500000000000001,lapin,
mélenchon,2017-02-16,0.9500000000000001,lapin,
mélenchon,2017-02-17,1.425,lapin,
mélenchon,2017-02-18,1.1875,lapin,
mélenchon,2017-02-19,2.375,lapin,
mélenchon,2017-02-20,1.6625,lapin,
mélenchon,2017-02-21,1.1875,lapin,
mélenchon,2017-02-22,1.1875,lapin,
mélenchon,2017-02-23,2.6125000000000003,lapin,
mélenchon,2017-02-24,3.0875000000000004,lapin,
mélenchon,2017-02-25,1.6625,lapin,
mélenchon,2017-02-26,1.6625,lapin,
mélenchon,2017-02-27,1.1875,lapin,
mélenchon,2017-02-28,1.1875,lapin,
mélenchon,2017-03-01,1.1875,lapin,
mélenchon,2017-03-02,1.1875,lapin,
mélenchon,2017-03-03,0.9500000000000001,lapin,
mélenchon,2017-03-04,1.1875,lapin,
mélenchon,2017-03-05,1.1875,lapin,
mélenchon,2017-03-06,0.9500000000000001,lapin,
mélenchon,2017-03-07,0.9500000000000001,lapin,
mélenchon,2017-03-08,0.9500000000000001,lapin,
mélenchon,2017-03-09,0.9500000000000001,lapin,
mélenchon,2017-03-10,1.1875,lapin,
mélenchon,2017-03-11,1.6625,lapin,
mélenchon,2017-03-12,1.6625,lapin,
mélenchon,2017-03-13,1.425,lapin,
mélenchon,2017-03-14,1.425,lapin,
mélenchon,2017-03-15,1.425,lapin,
mélenchon,2017-03-16,1.425,lapin,
mélenchon,2017-03-17,1.9000000000000001,lapin,
mélenchon,2017-03-18,4.987500000000001,lapin,
mélenchon,2017-03-19,3.5625,lapin,
mélenchon,2017-03-20,6.4125000000000005,lapin,
mélenchon,2017-03-21,7.125,lapin,
mélenchon,2017-03-22,6.175000000000001,lapin,
mélenchon,2017-03-23,4.75,lapin,
mélenchon,2017-03-24,3.5625,lapin,
mélenchon,2017-03-25,3.325,lapin,
mélenchon,2017-03-26,4.987500000000001,lapin,
mélenchon,2017-03-27,3.325,lapin,
mélenchon,2017-03-28,2.85,lapin,
mélenchon,2017-03-29,3.325,lapin,
mélenchon,2017-03-30,3.5625,lapin,
mélenchon,2017-03-31,3.325,lapin,
mélenchon,2017-04-01,3.325,lapin,
mélenchon,2017-04-02,4.987500000000001,lapin,
mélenchon,2017-04-03,3.5625,lapin,
mélenchon,2017-04-04,4.5125,lapin,
mélenchon,2017-04-05,5.4625,lapin,
mélenchon,2017-04-06,4.5125,lapin,
mélenchon,2017-04-07,4.987500000000001,lapin,
mélenchon,2017-04-08,6.4125000000000005,lapin,
mélenchon,2017-04-09,11.637500000000001,lapin,
mélenchon,2017-04-10,9.262500000000001,lapin,
mélenchon,2017-04-11,7.6000000000000005,lapin,
mélenchon,2017-04-12,9.5,lapin,
mélenchon,2017-04-13,8.7875,lapin,
mélenchon,2017-04-14,8.55,lapin,
mélenchon,2017-04-15,8.3125,lapin,
mélenchon,2017-04-16,11.4,lapin,
mélenchon,2017-04-17,9.975000000000001,lapin,
mélenchon,2017-04-18,9.5,lapin,
mélenchon,2017-04-19,8.075000000000001,lapin,
mélenchon,2017-04-20,10.925,lapin,
mélenchon,2017-04-21,9.262500000000001,lapin,
mélenchon,2017-04-22,10.925,lapin,
mélenchon,2017-04-23,23.75,lapin,
mélenchon,2017-04-24,11.4,lapin,
mélenchon,2017-04-25,5.7,lapin,
mélenchon,2017-04-26,4.75,lapin,
mélenchon,2017-04-27,3.5625,lapin,
mélenchon,2017-04-28,8.55,lapin,
mélenchon,2017-04-29,3.0875000000000004,lapin,
mélenchon,2017-04-30,3.5625,lapin,
mélenchon,2017-05-01,3.0875000000000004,lapin,
mélenchon,2017-05-02,2.85,lapin,
mélenchon,2017-05-03,1.9000000000000001,lapin,
mélenchon,2017-05-04,1.9000000000000001,lapin,
mélenchon,2017-05-05,1.9000000000000001,lapin,
mélenchon,2017-05-06,1.425,lapin,
mélenchon,2017-05-07,3.5625,lapin,
mélenchon,2017-05-08,2.6125000000000003,lapin,
mélenchon,2017-05-09,1.6625,lapin,
mélenchon,2017-05-10,2.375,lapin,
mélenchon,2017-05-11,2.1375,lapin,
mélenchon,2017-05-12,1.1875,lapin,
mélenchon,2017-05-13,1.6625,lapin,
mélenchon,2017-05-14,1.425,lapin,
mélenchon,2017-05-15,1.1875,lapin,
mélenchon,2017-05-16,0.9500000000000001,lapin,
mélenchon,2017-05-17,0.9500000000000001,lapin,
mélenchon,2017-05-18,1.1875,lapin,
mélenchon,2017-05-19,0.9500000000000001,lapin,
mélenchon,2017-05-20,0.9500000000000001,lapin,
mélenchon,2017-05-21,0.9500000000000001,lapin,
mélenchon,2017-05-22,0.7125,lapin,
mélenchon,2017-05-23,0.47500000000000003,lapin,
mélenchon,2017-05-24,0.7125,lapin,
mélenchon,2017-05-25,0.7125,lapin,
mélenchon,2017-05-26,0.7125,lapin,
mélenchon,2017-05-27,0.7125,lapin,
mélenchon,2017-05-28,0.7125,lapin,
mélenchon,2017-05-29,0.9500000000000001,lapin,
mélenchon,2017-05-30,0.9500000000000001,lapin,
mélenchon,2017-05-31,0.7125,lapin,
mélenchon,2017-06-01,0.47500000000000003,lapin,
mélenchon,2017-06-02,0.7125,lapin,
mélenchon,2017-06-03,0.47500000000000003,lapin,
mélenchon,2017-06-04,0.9500000000000001,lapin,
mélenchon,2017-06-05,0.7125,lapin,
mélenchon,2017-06-06,0.47500000000000003,lapin,
mélenchon,2017-06-07,0.47500000000000003,lapin,
mélenchon,2017-06-08,0.7125,lapin,
mélenchon,2017-06-09,0.7125,lapin,
mélenchon,2017-06-10,0.7125,lapin,
mélenchon,2017-06-11,7.125,lapin,
mélenchon,2017-06-12,2.85,lapin,
mélenchon,2017-06-13,0.7125,lapin,
mélenchon,2017-06-14,0.47500000000000003,lapin,
mélenchon,2017-06-15,0.47500000000000003,lapin,
mélenchon,2017-06-16,0.47500000000000003,lapin,
mélenchon,2017-06-17,0.47500000000000003,lapin,
mélenchon,2017-06-18,5.9375,lapin,
mélenchon,2017-06-19,1.6625,lapin,
mélenchon,2017-06-20,1.1875,lapin,
mélenchon,2017-06-21,1.1875,lapin,
mélenchon,2017-06-22,0.7125,lapin,
mélenchon,2017-06-23,0.47500000000000003,lapin,
mélenchon,2017-06-24,0.7125,lapin,
mélenchon,2017-06-25,0.47500000000000003,lapin,
mélenchon,2017-06-26,0.47500000000000003,lapin,
mélenchon,2017-06-27,0.7125,lapin,
mélenchon,2017-06-28,0.7125,lapin,
mélenchon,2017-06-29,0.7125,lapin,
mélenchon,2017-06-30,0.47500000000000003,lapin,
mélenchon,2017-07-01,0.47500000000000003,lapin,
le pen,2016-11-01,0.23750000000000002,lapin,
le pen,2016-11-02,0.23750000000000002,lapin,
le pen,2016-11-03,0.23750000000000002,lapin,
le pen,2016-11-04,0.23750000000000002,lapin,
le pen,2016-11-05,0.23750000000000002,lapin,
le pen,2016-11-06,0.23750000000000002,lapin,
le pen,2016-11-07,0.23750000000000002,lapin,
le pen,2016-11-08,0.23750000000000002,lapin,
le pen,2016-11-09,1.9000000000000001,lapin,
le pen,2016-11-10,0.7125,lapin,
le pen,2016-11-11,0.47500000000000003,lapin,
le pen,2016-11-12,0.47500000000000003,lapin,
le pen,2016-11-13,0.47500000000000003,lapin,
le pen,2016-11-14,0.23750000000000002,lapin,
le pen,2016-11-15,0.47500000000000003,lapin,
le pen,2016-11-16,0.47500000000000003,lapin,
le pen,2016-11-17,0.47500000000000003,lapin,
le pen,2016-11-18,0.47500000000000003,lapin,
le pen,2016-11-19,0.47500000000000003,lapin,
le pen,2016-11-20,0.9500000000000001,lapin,
le pen,2016-11-21,1.1875,lapin,
le pen,2016-11-22,0.7125,lapin,
le pen,2016-11-23,0.47500000000000003,lapin,
le pen,2016-11-24,0.47500000000000003,lapin,
le pen,2016-11-25,0.47500000000000003,lapin,
le pen,2016-11-26,0.47500000000000003,lapin,
le pen,2016-11-27,0.9500000000000001,lapin,
le pen,2016-11-28,0.7125,lapin,
le pen,2016-11-29,0.47500000000000003,lapin,
le pen,2016-11-30,0.47500000000000003,lapin,
le pen,2016-12-01,0.47500000000000003,lapin,
le pen,2016-12-02,0.47500000000000003,lapin,
le pen,2016-12-03,0.47500000000000003,lapin,
le pen,2016-12-04,0.47500000000000003,lapin,
le pen,2016-12-05,0.23750000000000002,lapin,
le pen,2016-12-06,0.47500000000000003,lapin,
le pen,2016-12-07,0.47500000000000003,lapin,
le pen,2016-12-08,0.7125,lapin,
le pen,2016-12-09,0.47500000000000003,lapin,
le pen,2016-12-10,0.23750000000000002,lapin,
le pen,2016-12-11,0.47500000000000003,lapin,
le pen,2016-12-12,0.23750000000000002,lapin,
le pen,2016-12-13,0.23750000000000002,lapin,
le pen,2016-12-14,0.23750000000000002,lapin,
le pen,2016-12-15,0.23750000000000002,lapin,
le pen,2016-12-16,0.23750000000000002,lapin,
le pen,2016-12-17,0.23750000000000002,lapin,
le pen,2016-12-18,0.23750000000000002,lapin,
le pen,2016-12-19,0.23750000000000002,lapin,
le pen,2016-12-20,0.23750000000000002,lapin,
le pen,2016-12-21,0.23750000000000002,lapin,
le pen,2016-12-22,0.23750000000000002,lapin,
le pen,2016-12-23,0.23750000000000002,lapin,
le pen,2016-12-24,0.23750000000000002,lapin,
le pen,2016-12-25,0.23750000000000002,lapin,
le pen,2016-12-26,0.23750000000000002,lapin,
le pen,2016-12-27,0.23750000000000002,lapin,
le pen,2016-12-28,0.23750000000000002,lapin,
le pen,2016-12-29,0.23750000000000002,lapin,
le pen,2016-12-30,0.23750000000000002,lapin,
le pen,2016-12-31,0.47500000000000003,lapin,
le pen,2017-01-01,0.23750000000000002,lapin,
le pen,2017-01-02,0.23750000000000002,lapin,
le pen,2017-01-03,0.47500000000000003,lapin,
le pen,2017-01-04,0.47500000000000003,lapin,
le pen,2017-01-05,0.47500000000000003,lapin,
le pen,2017-01-06,0.23750000000000002,lapin,
le pen,2017-01-07,0.23750000000000002,lapin,
le pen,2017-01-08,0.23750000000000002,lapin,
le pen,2017-01-09,0.23750000000000002,lapin,
le pen,2017-01-10,0.23750000000000002,lapin,
le pen,2017-01-11,0.23750000000000002,lapin,
le pen,2017-01-12,0.47500000000000003,lapin,
le pen,2017-01-13,0.47500000000000003,lapin,
le pen,2017-01-14,0.23750000000000002,lapin,
le pen,2017-01-15,0.23750000000000002,lapin,
le pen,2017-01-16,0.7125,lapin,
le pen,2017-01-17,0.47500000000000003,lapin,
le pen,2017-01-18,0.23750000000000002,lapin,
le pen,2017-01-19,0.23750000000000002,lapin,
le pen,2017-01-20,0.23750000000000002,lapin,
le pen,2017-01-21,0.47500000000000003,lapin,
le pen,2017-01-22,0.47500000000000003,lapin,
le pen,2017-01-23,0.47500000000000003,lapin,
le pen,2017-01-24,0.23750000000000002,lapin,
le pen,2017-01-25,0.47500000000000003,lapin,
le pen,2017-01-26,0.47500000000000003,lapin,
le pen,2017-01-27,0.47500000000000003,lapin,
le pen,2017-01-28,0.7125,lapin,
le pen,2017-01-29,0.9500000000000001,lapin,
le pen,2017-01-30,0.7125,lapin,
le pen,2017-01-31,0.7125,lapin,
le pen,2017-02-01,0.9500000000000001,lapin,
le pen,2017-02-02,0.9500000000000001,lapin,
le pen,2017-02-03,0.7125,lapin,
le pen,2017-02-04,1.425,lapin,
le pen,2017-02-05,2.375,lapin,
le pen,2017-02-06,1.1875,lapin,
le pen,2017-02-07,0.9500000000000001,lapin,
le pen,2017-02-08,0.9500000000000001,lapin,
le pen,2017-02-09,2.375,lapin,
le pen,2017-02-10,2.85,lapin,
le pen,2017-02-11,1.1875,lapin,
le pen,2017-02-12,1.1875,lapin,
le pen,2017-02-13,0.9500000000000001,lapin,
le pen,2017-02-14,0.7125,lapin,
le pen,2017-02-15,0.7125,lapin,
le pen,2017-02-16,0.7125,lapin,
le pen,2017-02-17,0.9500000000000001,lapin,
le pen,2017-02-18,0.7125,lapin,
le pen,2017-02-19,0.7125,lapin,
le pen,2017-02-20,0.9500000000000001,lapin,
le pen,2017-02-21,1.425,lapin,
le pen,2017-02-22,1.1875,lapin,
le pen,2017-02-23,0.9500000000000001,lapin,
le pen,2017-02-24,1.1875,lapin,
le pen,2017-02-25,0.9500000000000001,lapin,
le pen,2017-02-26,1.6625,lapin,
le pen,2017-02-27,0.9500000000000001,lapin,
le pen,2017-02-28,1.1875,lapin,
le pen,2017-03-01,0.9500000000000001,lapin,
le pen,2017-03-02,1.425,lapin,
le pen,2017-03-03,1.1875,lapin,
le pen,2017-03-04,1.1875,lapin,
le pen,2017-03-05,1.1875,lapin,
le pen,2017-03-06,0.7125,lapin,
le pen,2017-03-07,0.7125,lapin,
le pen,2017-03-08,0.9500000000000001,lapin,
le pen,2017-03-09,0.9500000000000001,lapin,
le pen,2017-03-10,0.9500000000000001,lapin,
le pen,2017-03-11,0.9500000000000001,lapin,
le pen,2017-03-12,0.9500000000000001,lapin,
le pen,2017-03-13,0.9500000000000001,lapin,
le pen,2017-03-14,0.9500000000000001,lapin,
le pen,2017-03-15,1.1875,lapin,
le pen,2017-03-16,0.9500000000000001,lapin,
le pen,2017-03-17,0.7125,lapin,
le pen,2017-03-18,1.1875,lapin,
le pen,2017-03-19,1.1875,lapin,
le pen,2017-03-20,2.85,lapin,
le pen,2017-03-21,2.375,lapin,
le pen,2017-03-22,1.425,lapin,
le pen,2017-03-23,1.425,lapin,
le pen,2017-03-24,1.425,lapin,
le pen,2017-03-25,1.1875,lapin,
le pen,2017-03-26,1.6625,lapin,
le pen,2017-03-27,1.425,lapin,
le pen,2017-03-28,1.425,lapin,
le pen,2017-03-29,1.425,lapin,
le pen,2017-03-30,1.1875,lapin,
le pen,2017-03-31,1.1875,lapin,
le pen,2017-04-01,1.1875,lapin,
le pen,2017-04-02,1.425,lapin,
le pen,2017-04-03,1.1875,lapin,
le pen,2017-04-04,1.9000000000000001,lapin,
le pen,2017-04-05,1.6625,lapin,
le pen,2017-04-06,1.1875,lapin,
le pen,2017-04-07,0.9500000000000001,lapin,
le pen,2017-04-08,1.6625,lapin,
le pen,2017-04-09,1.6625,lapin,
le pen,2017-04-10,1.6625,lapin,
le pen,2017-04-11,1.6625,lapin,
le pen,2017-04-12,1.1875,lapin,
le pen,2017-04-13,1.1875,lapin,
le pen,2017-04-14,1.6625,lapin,
le pen,2017-04-15,1.6625,lapin,
le pen,2017-04-16,1.425,lapin,
le pen,2017-04-17,2.375,lapin,
le pen,2017-04-18,3.0875000000000004,lapin,
le pen,2017-04-19,3.0875000000000004,lapin,
le pen,2017-04-20,3.0875000000000004,lapin,
le pen,2017-04-21,3.0875000000000004,lapin,
le pen,2017-04-22,3.0875000000000004,lapin,
le pen,2017-04-23,18.525000000000002,lapin,
le pen,2017-04-24,13.3,lapin,
le pen,2017-04-25,11.4,lapin,
le pen,2017-04-26,9.975000000000001,lapin,
le pen,2017-04-27,9.5,lapin,
le pen,2017-04-28,9.5,lapin,
le pen,2017-04-29,9.7375,lapin,
le pen,2017-04-30,8.7875,lapin,
le pen,2017-05-01,9.025,lapin,
le pen,2017-05-02,6.8875,lapin,
le pen,2017-05-03,23.75,lapin,
le pen,2017-05-04,22.5625,lapin,
le pen,2017-05-05,9.025,lapin,
le pen,2017-05-06,6.4125000000000005,lapin,
le pen,2017-05-07,14.4875,lapin,
le pen,2017-05-08,6.175000000000001,lapin,
le pen,2017-05-09,2.85,lapin,
le pen,2017-05-10,1.9000000000000001,lapin,
le pen,2017-05-11,1.1875,lapin,
le pen,2017-05-12,0.9500000000000001,lapin,
le pen,2017-05-13,0.9500000000000001,lapin,
le pen,2017-05-14,1.1875,lapin,
le pen,2017-05-15,0.7125,lapin,
le pen,2017-05-16,0.47500000000000003,lapin,
le pen,2017-05-17,0.47500000000000003,lapin,
le pen,2017-05-18,0.7125,lapin,
le pen,2017-05-19,0.7125,lapin,
le pen,2017-05-20,0.47500000000000003,lapin,
le pen,2017-05-21,0.23750000000000002,lapin,
le pen,2017-05-22,0.23750000000000002,lapin,
le pen,2017-05-23,0.23750000000000002,lapin,
le pen,2017-05-24,0.23750000000000002,lapin,
le pen,2017-05-25,0.23750000000000002,lapin,
le pen,2017-05-26,0.23750000000000002,lapin,
le pen,2017-05-27,0.23750000000000002,lapin,
le pen,2017-05-28,0.23750000000000002,lapin,
le pen,2017-05-29,0.23750000000000002,lapin,
le pen,2017-05-30,0.23750000000000002,lapin,
le pen,2017-05-31,0.23750000000000002,lapin,
le pen,2017-06-01,0.23750000000000002,lapin,
le pen,2017-06-02,0.23750000000000002,lapin,
le pen,2017-06-03,0.23750000000000002,lapin,
le pen,2017-06-04,0.23750000000000002,lapin,
le pen,2017-06-05,0.23750000000000002,lapin,
le pen,2017-06-06,0.23750000000000002,lapin,
le pen,2017-06-07,0.23750000000000002,lapin,
le pen,2017-06-08,0.23750000000000002,lapin,
le pen,2017-06-09,0.23750000000000002,lapin,
le pen,2017-06-10,0.23750000000000002,lapin,
le pen,2017-06-11,0.7125,lapin,
le pen,2017-06-12,0.47500000000000003,lapin,
le pen,2017-06-13,0.23750000000000002,lapin,
le pen,2017-06-14,0.23750000000000002,lapin,
le pen,2017-06-15,0.23750000000000002,lapin,
le pen,2017-06-16,0.23750000000000002,lapin,
le pen,2017-06-17,0.23750000000000002,lapin,
le pen,2017-06-18,1.1875,lapin,
le pen,2017-06-19,0.47500000000000003,lapin,
le pen,2017-06-20,0.23750000000000002,lapin,
le pen,2017-06-21,0.23750000000000002,lapin,
le pen,2017-06-22,0.23750000000000002,lapin,
le pen,2017-06-23,0.23750000000000002,lapin,
le pen,2017-06-24,0.23750000000000002,lapin,
le pen,2017-06-25,0.23750000000000002,lapin,
le pen,2017-06-26,0.23750000000000002,lapin,
le pen,2017-06-27,0.23750000000000002,lapin,
le pen,2017-06-28,0.23750000000000002,lapin,
le pen,2017-06-29,0.23750000000000002,lapin,
le pen,2017-06-30,0.47500000000000003,lapin,
le pen,2017-07-01,0.23750000000000002,lapin,
dupont-aignan,2016-11-01,0.0,renard,
dupont-aignan,2016-11-02,0.0,renard,
dupont-aignan,2016-11-03,0.0875,renard,
dupont-aignan,2016-11-04,0.0875,renard,
dupont-aignan,2016-11-05,0.0,renard,
dupont-aignan,2016-11-06,0.0,renard,
dupont-aignan,2016-11-07,0.0,renard,
dupont-aignan,2016-11-08,0.0875,renard,
dupont-aignan,2016-11-09,0.0875,renard,
dupont-aignan,2016-11-10,0.0875,renard,
dupont-aignan,2016-11-11,0.0,renard,
dupont-aignan,2016-11-12,0.0,renard,
dupont-aignan,2016-11-13,0.0875,renard,
dupont-aignan,2016-11-14,0.0875,renard,
dupont-aignan,2016-11-15,0.0875,renard,
dupont-aignan,2016-11-16,0.0875,renard,
dupont-aignan,2016-11-17,0.0875,renard,
dupont-aignan,2016-11-18,0.0875,renard,
dupont-aignan,2016-11-19,0.0,renard,
dupont-aignan,2016-11-20,0.0875,renard,
dupont-aignan,2016-11-21,0.0875,renard,
dupont-aignan,2016-11-22,0.0875,renard,
dupont-aignan,2016-11-23,0.0875,renard,
dupont-aignan,2016-11-24,0.0875,renard,
dupont-aignan,2016-11-25,0.0875,renard,
dupont-aignan,2016-11-26,0.0,renard,
dupont-aignan,2016-11-27,0.0875,renard,
dupont-aignan,2016-11-28,0.0875,renard,
dupont-aignan,2016-11-29,0.0875,renard,
dupont-aignan,2016-11-30,0.0875,renard,
dupont-aignan,2016-12-01,0.0875,renard,
dupont-aignan,2016-12-02,0.0,renard,
dupont-aignan,2016-12-03,0.0,renard,
dupont-aignan,2016-12-04,0.0,renard,
dupont-aignan,2016-12-05,0.0,renard,
dupont-aignan,2016-12-06,0.0,renard,
dupont-aignan,2016-12-07,0.0875,renard,
dupont-aignan,2016-12-08,0.0875,renard,
dupont-aignan,2016-12-09,0.0875,renard,
dupont-aignan,2016-12-10,0.0875,renard,
dupont-aignan,2016-12-11,0.0875,renard,
dupont-aignan,2016-12-12,0.0,renard,
dupont-aignan,2016-12-13,0.0875,renard,
dupont-aignan,2016-12-14,0.0875,renard,
dupont-aignan,2016-12-15,0.0875,renard,
dupont-aignan,2016-12-16,0.0875,renard,
dupont-aignan,2016-12-17,0.0,renard,
dupont-aignan,2016-12-18,0.0,renard,
dupont-aignan,2016-12-19,0.0875,renard,
dupont-aignan,2016-12-20,0.0875,renard,
dupont-aignan,2016-12-21,0.0875,renard,
dupont-aignan,2016-12-22,0.0,renard,
dupont-aignan,2016-12-23,0.0,renard,
dupont-aignan,2016-12-24,0.0,renard,
dupont-aignan,2016-12-25,0.0,renard,
dupont-aignan,2016-12-26,0.0,renard,
dupont-aignan,2016-12-27,0.0,renard,
dupont-aignan,2016-12-28,0.0,renard,
dupont-aignan,2016-12-29,0.0,renard,
dupont-aignan,2016-12-30,0.0,renard,
dupont-aignan,2016-12-31,0.0,renard,
dupont-aignan,2017-01-01,0.0,renard,
dupont-aignan,2017-01-02,0.0,renard,
dupont-aignan,2017-01-03,0.0,renard,
dupont-aignan,2017-01-04,0.0,renard,
dupont-aignan,2017-01-05,0.0,renard,
dupont-aignan,2017-01-06,0.175,renard,
dupont-aignan,2017-01-07,0.0,renard,
dupont-aignan,2017-01-08,0.0,renard,
dupont-aignan,2017-01-09,0.0875,renard,
dupont-aignan,2017-01-10,0.0875,renard,
dupont-aignan,2017-01-11,0.0875,renard,
dupont-aignan,2017-01-12,0.0,renard,
dupont-aignan,2017-01-13,0.0,renard,
dupont-aignan,2017-01-14,0.0,renard,
dupont-aignan,2017-01-15,0.0875,renard,
dupont-aignan,2017-01-16,0.0875,renard,
dupont-aignan,2017-01-17,0.0875,renard,
dupont-aignan,2017-01-18,0.0875,renard,
dupont-aignan,2017-01-19,0.0875,renard,
dupont-aignan,2017-01-20,0.0,renard,
dupont-aignan,2017-01-21,0.0,renard,
dupont-aignan,2017-01-22,0.0875,renard,
dupont-aignan,2017-01-23,0.0,renard,
dupont-aignan,2017-01-24,0.0,renard,
dupont-aignan,2017-01-25,0.0875,renard,
dupont-aignan,2017-01-26,0.0875,renard,
dupont-aignan,2017-01-27,0.0875,renard,
dupont-aignan,2017-01-28,0.0875,renard,
dupont-aignan,2017-01-29,0.175,renard,
dupont-aignan,2017-01-30,0.0875,renard,
dupont-aignan,2017-01-31,0.0875,renard,
dupont-aignan,2017-02-01,0.175,renard,
dupont-aignan,2017-02-02,0.2625,renard,
dupont-aignan,2017-02-03,0.175,renard,
dupont-aignan,2017-02-04,0.0875,renard,
dupont-aignan,2017-02-05,0.0875,renard,
dupont-aignan,2017-02-06,0.0875,renard,
dupont-aignan,2017-02-07,0.0875,renard,
dupont-aignan,2017-02-08,0.175,renard,
dupont-aignan,2017-02-09,0.0875,renard,
dupont-aignan,2017-02-10,0.0875,renard,
dupont-aignan,2017-02-11,0.0875,renard,
dupont-aignan,2017-02-12,0.175,renard,
dupont-aignan,2017-02-13,0.0875,renard,
dupont-aignan,2017-02-14,0.0875,renard,
dupont-aignan,2017-02-15,0.0875,renard,
dupont-aignan,2017-02-16,0.0875,renard,
dupont-aignan,2017-02-17,0.0875,renard,
dupont-aignan,2017-02-18,0.525,renard,
dupont-aignan,2017-02-19,0.6125,renard,
dupont-aignan,2017-02-20,0.2625,renard,
dupont-aignan,2017-02-21,0.2625,renard,
dupont-aignan,2017-02-22,0.2625,renard,
dupont-aignan,2017-02-23,0.2625,renard,
dupont-aignan,2017-02-24,0.175,renard,
dupont-aignan,2017-02-25,0.175,renard,
dupont-aignan,2017-02-26,0.175,renard,
dupont-aignan,2017-02-27,0.0875,renard,
dupont-aignan,2017-02-28,0.0875,renard,
dupont-aignan,2017-03-01,0.175,renard,
dupont-aignan,2017-03-02,0.175,renard,
dupont-aignan,2017-03-03,0.175,renard,
dupont-aignan,2017-03-04,0.175,renard,
dupont-aignan,2017-03-05,0.175,renard,
dupont-aignan,2017-03-06,0.175,renard,
dupont-aignan,2017-03-07,0.175,renard,
dupont-aignan,2017-03-08,0.4375,renard,
dupont-aignan,2017-03-09,0.35,renard,
dupont-aignan,2017-03-10,0.2625,renard,
dupont-aignan,2017-03-11,0.175,renard,
dupont-aignan,2017-03-12,0.35,renard,
dupont-aignan,2017-03-13,0.2625,renard,
dupont-aignan,2017-03-14,0.2625,renard,
dupont-aignan,2017-03-15,0.6125,renard,
dupont-aignan,2017-03-16,0.35,renard,
dupont-aignan,2017-03-17,0.2625,renard,
dupont-aignan,2017-03-18,2.625,renard,
dupont-aignan,2017-03-19,6.2124999999999995,renard,
dupont-aignan,2017-03-20,3.5,renard,
dupont-aignan,2017-03-21,1.4875,renard,
dupont-aignan,2017-03-22,0.7875,renard,
dupont-aignan,2017-03-23,0.875,renard,
dupont-aignan,2017-03-24,0.875,renard,
dupont-aignan,2017-03-25,0.7,renard,
dupont-aignan,2017-03-26,0.9625,renard,
dupont-aignan,2017-03-27,0.6125,renard,
dupont-aignan,2017-03-28,0.35,renard,
dupont-aignan,2017-03-29,0.35,renard,
dupont-aignan,2017-03-30,0.2625,renard,
dupont-aignan,2017-03-31,0.35,renard,
dupont-aignan,2017-04-01,0.35,renard,
dupont-aignan,2017-04-02,0.525,renard,
dupont-aignan,2017-04-03,0.35,renard,
dupont-aignan,2017-04-04,2.3625000000000003,renard,
dupont-aignan,2017-04-05,1.05,renard,
dupont-aignan,2017-04-06,0.525,renard,
dupont-aignan,2017-04-07,0.35,renard,
dupont-aignan,2017-04-08,0.35,renard,
dupont-aignan,2017-04-09,0.35,renard,
dupont-aignan,2017-04-10,0.4375,renard,
dupont-aignan,2017-04-11,0.525,renard,
dupont-aignan,2017-04-12,0.4375,renard,
dupont-aignan,2017-04-13,0.35,renard,
dupont-aignan,2017-04-14,1.3125,renard,
dupont-aignan,2017-04-15,0.7,renard,
dupont-aignan,2017-04-16,1.4,renard,
